qid,vid,duration,gt_start,gt_end,gt_length,gt_center,norm_gt_center,pred_start,pred_end,pred_length,pred_center,norm_pred_center,iou,length_bucket,position_bucket
2758,kPXnelu5wZk_60.0_210.0,150,54,98,44,76.0,0.5066666666666667,56.0,96.0,40.0,76.0,0.5066666666666667,0.9090909090909091,long,middle
522,TQ0nr6gTX6w_60.0_210.0,150,24,40,16,32.0,0.21333333333333335,16.0,42.0,26.0,29.0,0.19333333333333333,0.6153846153846154,medium,early
3830,TQ0nr6gTX6w_360.0_510.0,150,0,42,42,21.0,0.14,0.0,40.0,40.0,20.0,0.13333333333333333,0.9523809523809523,long,early
4791,TQ0nr6gTX6w_210.0_360.0,150,12,30,18,21.0,0.14,0.0,72.0,72.0,36.0,0.24,0.25,medium,early
7000,TQ0nr6gTX6w_660.0_810.0,150,98,112,14,105.0,0.7,22.0,42.0,20.0,32.0,0.21333333333333335,0.0,medium,late
8488,TQ0nr6gTX6w_510.0_660.0,150,96,112,16,104.0,0.6933333333333334,100.0,130.0,30.0,115.0,0.7666666666666667,0.35294117647058826,medium,late
9854,l5kIbQRjJHk_360.0_510.0,150,82,96,14,89.0,0.5933333333333334,84.0,96.0,12.0,90.0,0.6,0.8571428571428571,medium,middle
9980,l5kIbQRjJHk_210.0_360.0,150,132,150,18,141.0,0.94,76.0,96.0,20.0,86.0,0.5733333333333334,0.0,medium,late
10003,l5kIbQRjJHk_60.0_210.0,150,16,22,6,19.0,0.12666666666666668,16.0,36.0,20.0,26.0,0.17333333333333334,0.3,short,early
625,UCCqLmaF6n0_60.0_210.0,150,0,16,16,8.0,0.05333333333333334,52.0,70.0,18.0,61.0,0.4066666666666667,0.0,medium,early
938,UCCqLmaF6n0_210.0_360.0,150,36,40,4,38.0,0.25333333333333335,48.0,62.0,14.0,55.0,0.36666666666666664,0.75,short,early
4713,UCCqLmaF6n0_360.0_510.0,150,20,64,44,42.0,0.28,30.0,72.0,42.0,51.0,0.34,0.6538461538461539,long,early
1214,xjV76k420Rc_60.0_210.0,150,50,76,26,63.0,0.42,46.0,76.0,30.0,61.0,0.4066666666666667,0.8666666666666667,medium,middle
4974,xjV76k420Rc_210.0_360.0,150,72,112,40,92.0,0.6133333333333333,0.0,150.0,150.0,75.0,0.5,0.26666666666666666,long,middle
4978,xjV76k420Rc_360.0_510.0,150,108,142,34,125.0,0.8333333333333334,110.0,150.0,40.0,130.0,0.8666666666666667,0.7619047619047619,long,late
1462,cOcN2KUgM7U_210.0_360.0,150,0,2,2,1.0,0.006666666666666667,0.0,40.0,40.0,20.0,0.13333333333333333,0.25,short,early
1495,cOcN2KUgM7U_60.0_210.0,150,60,128,68,94.0,0.6266666666666667,58.0,122.0,64.0,90.0,0.6,0.8857142857142857,long,middle
6267,cOcN2KUgM7U_360.0_510.0,150,70,98,28,84.0,0.56,62.0,106.0,44.0,84.0,0.56,0.6363636363636364,medium,middle
854,xXWKd1b3SHM_210.0_360.0,150,0,14,14,7.0,0.04666666666666667,0.0,16.0,16.0,8.0,0.05333333333333334,0.875,medium,early
1919,xXWKd1b3SHM_360.0_510.0,150,92,126,34,109.0,0.7266666666666667,6.0,64.0,58.0,35.0,0.23333333333333334,0.0,long,late
5821,xXWKd1b3SHM_60.0_210.0,150,120,144,24,132.0,0.88,122.0,136.0,14.0,129.0,0.86,0.5833333333333334,medium,late
230,oQeSC0A1wuc_360.0_510.0,150,0,74,74,37.0,0.24666666666666667,0.0,72.0,72.0,36.0,0.24,0.972972972972973,long,early
252,oQeSC0A1wuc_210.0_360.0,150,16,32,16,24.0,0.16,2.0,124.0,122.0,63.0,0.42,0.13114754098360656,medium,early
1797,oQeSC0A1wuc_60.0_210.0,150,0,70,70,35.0,0.23333333333333334,2.0,78.0,76.0,40.0,0.26666666666666666,0.8717948717948718,long,early
6980,oQeSC0A1wuc_510.0_660.0,150,14,36,22,25.0,0.16666666666666666,18.0,90.0,72.0,54.0,0.36,0.23684210526315788,medium,early
911,OckQzacSi4w_210.0_360.0,150,0,76,76,38.0,0.25333333333333335,22.0,74.0,52.0,48.0,0.32,0.6842105263157895,long,early
2256,OckQzacSi4w_360.0_510.0,150,94,150,56,122.0,0.8133333333333334,128.0,150.0,22.0,139.0,0.9266666666666666,0.39285714285714285,long,late
3076,OckQzacSi4w_60.0_210.0,150,62,84,22,73.0,0.4866666666666667,62.0,82.0,20.0,72.0,0.48,0.9090909090909091,medium,middle
2277,K5PTawokTA4_210.0_360.0,150,24,56,32,40.0,0.26666666666666666,28.0,82.0,54.0,55.0,0.36666666666666664,0.4827586206896552,long,early
7724,K5PTawokTA4_360.0_510.0,150,108,122,14,115.0,0.7666666666666667,94.0,144.0,50.0,119.0,0.7933333333333333,0.28,medium,late
8084,K5PTawokTA4_60.0_210.0,150,34,70,36,52.0,0.3466666666666667,34.0,70.0,36.0,52.0,0.3466666666666667,1.0,long,middle
2429,Y2GVVC_cD_E_360.0_510.0,140,0,128,128,64.0,0.45714285714285713,0.0,126.0,126.0,63.0,0.45,0.984375,long,middle
2611,Y2GVVC_cD_E_60.0_210.0,150,108,148,40,128.0,0.8533333333333334,102.0,144.0,42.0,123.0,0.82,0.782608695652174,long,late
3325,Y2GVVC_cD_E_360.0_510.0,140,0,74,74,37.0,0.2642857142857143,0.0,128.0,128.0,64.0,0.45714285714285713,0.578125,long,early
3566,Y2GVVC_cD_E_60.0_210.0,150,98,150,52,124.0,0.8266666666666667,102.0,138.0,36.0,120.0,0.8,0.6923076923076923,long,late
4785,Y2GVVC_cD_E_210.0_360.0,150,132,150,18,141.0,0.94,132.0,150.0,18.0,141.0,0.94,1.0,medium,late
6370,Y2GVVC_cD_E_210.0_360.0,150,24,62,38,43.0,0.2866666666666667,66.0,118.0,52.0,92.0,0.6133333333333333,0.0,long,early
1997,UGafHWHJrLg_360.0_510.0,150,12,42,30,27.0,0.18,14.0,82.0,68.0,48.0,0.32,0.4,long,early
3290,UGafHWHJrLg_210.0_360.0,150,0,4,4,2.0,0.013333333333333334,2.0,78.0,76.0,40.0,0.26666666666666666,0.8780487804878049,short,early
7745,UGafHWHJrLg_60.0_210.0,150,0,10,10,5.0,0.03333333333333333,64.0,102.0,38.0,83.0,0.5533333333333333,0.0,medium,early
711,HZBdPoVFViw_60.0_210.0,150,50,70,20,60.0,0.4,60.0,72.0,12.0,66.0,0.44,0.45454545454545453,medium,middle
2374,HZBdPoVFViw_210.0_360.0,150,78,92,14,85.0,0.5666666666666667,108.0,120.0,12.0,114.0,0.76,0.3333333333333333,medium,middle
1211,HkLfNhgP0TM_60.0_210.0,150,74,88,14,81.0,0.54,126.0,144.0,18.0,135.0,0.9,0.3333333333333333,medium,middle
4934,HkLfNhgP0TM_360.0_510.0,150,34,48,14,41.0,0.2733333333333333,38.0,48.0,10.0,43.0,0.2866666666666667,0.7142857142857143,medium,early
6228,HkLfNhgP0TM_210.0_360.0,150,8,12,4,10.0,0.06666666666666667,8.0,32.0,24.0,20.0,0.13333333333333333,0.3076923076923077,short,early
7215,HkLfNhgP0TM_660.0_810.0,150,0,150,150,75.0,0.5,0.0,148.0,148.0,74.0,0.49333333333333335,0.9866666666666667,long,middle
7441,HkLfNhgP0TM_510.0_660.0,150,0,62,62,31.0,0.20666666666666667,0.0,18.0,18.0,9.0,0.06,0.2903225806451613,long,early
2486,MkdG8OXExIo_60.0_210.0,150,100,150,50,125.0,0.8333333333333334,100.0,150.0,50.0,125.0,0.8333333333333334,1.0,long,late
2808,MkdG8OXExIo_360.0_510.0,150,0,40,40,20.0,0.13333333333333333,0.0,18.0,18.0,9.0,0.06,0.45,long,early
7001,MkdG8OXExIo_510.0_660.0,150,112,114,2,113.0,0.7533333333333333,124.0,150.0,26.0,137.0,0.9133333333333333,0.7857142857142857,short,late
8478,MkdG8OXExIo_660.0_810.0,150,114,132,18,123.0,0.82,114.0,128.0,14.0,121.0,0.8066666666666666,0.7777777777777778,medium,late
1389,WINZiMUH7Lk_360.0_510.0,150,0,14,14,7.0,0.04666666666666667,0.0,148.0,148.0,74.0,0.49333333333333335,0.22972972972972974,medium,early
2214,WINZiMUH7Lk_360.0_510.0,150,2,4,2,3.0,0.02,0.0,148.0,148.0,74.0,0.49333333333333335,0.04054054054054054,short,early
4814,WINZiMUH7Lk_60.0_210.0,150,18,34,16,26.0,0.17333333333333334,12.0,34.0,22.0,23.0,0.15333333333333332,0.7272727272727273,medium,early
5246,WINZiMUH7Lk_210.0_360.0,150,12,28,16,20.0,0.13333333333333333,108.0,148.0,40.0,128.0,0.8533333333333334,0.0,medium,early
6410,WINZiMUH7Lk_60.0_210.0,150,6,34,28,20.0,0.13333333333333333,6.0,32.0,26.0,19.0,0.12666666666666668,0.9285714285714286,medium,early
7654,WINZiMUH7Lk_210.0_360.0,150,0,30,30,15.0,0.1,64.0,78.0,14.0,71.0,0.47333333333333333,0.0,long,early
10234,ShVIW46xP7g_60.0_210.0,150,0,8,8,4.0,0.02666666666666667,118.0,134.0,16.0,126.0,0.84,0.875,short,early
588,nJUP36AmrSM_60.0_210.0,150,124,134,10,129.0,0.86,122.0,146.0,24.0,134.0,0.8933333333333333,0.4166666666666667,medium,late
1335,nJUP36AmrSM_210.0_360.0,150,10,16,6,13.0,0.08666666666666667,14.0,30.0,16.0,22.0,0.14666666666666667,0.25,short,early
3703,nJUP36AmrSM_360.0_510.0,150,50,60,10,55.0,0.36666666666666664,60.0,80.0,20.0,70.0,0.4666666666666667,0.4375,medium,middle
7299,nJUP36AmrSM_510.0_660.0,150,130,150,20,140.0,0.9333333333333333,132.0,150.0,18.0,141.0,0.94,0.9,medium,late
8295,nJUP36AmrSM_660.0_810.0,148,48,80,32,64.0,0.43243243243243246,54.0,78.0,24.0,66.0,0.44594594594594594,0.75,long,middle
778,5oucQKLn88A_60.0_210.0,150,94,114,20,104.0,0.6933333333333334,96.0,122.0,26.0,109.0,0.7266666666666667,0.6428571428571429,medium,late
5775,5oucQKLn88A_210.0_360.0,150,34,50,16,42.0,0.28,0.0,44.0,44.0,22.0,0.14666666666666667,0.2,medium,early
6532,5oucQKLn88A_360.0_510.0,150,100,150,50,125.0,0.8333333333333334,98.0,150.0,52.0,124.0,0.8266666666666667,0.9615384615384616,long,late
32,XcJPd4NhhCs_360.0_510.0,150,18,40,22,29.0,0.19333333333333333,18.0,40.0,22.0,29.0,0.19333333333333333,1.0,medium,early
2405,XcJPd4NhhCs_210.0_360.0,150,24,50,26,37.0,0.24666666666666667,0.0,44.0,44.0,22.0,0.14666666666666667,0.4,medium,early
6019,XcJPd4NhhCs_60.0_210.0,150,66,68,2,67.0,0.44666666666666666,136.0,150.0,14.0,143.0,0.9533333333333334,0.8571428571428571,short,middle
8666,XcJPd4NhhCs_510.0_660.0,150,108,120,12,114.0,0.76,112.0,134.0,22.0,123.0,0.82,0.3157894736842105,medium,late
8937,XcJPd4NhhCs_660.0_810.0,150,18,58,40,38.0,0.25333333333333335,42.0,150.0,108.0,96.0,0.64,0.12121212121212122,long,early
683,_KxhUp5EzZ8_210.0_360.0,150,120,134,14,127.0,0.8466666666666667,96.0,144.0,48.0,120.0,0.8,0.2916666666666667,medium,late
2226,_KxhUp5EzZ8_360.0_510.0,150,0,2,2,1.0,0.006666666666666667,2.0,26.0,24.0,14.0,0.09333333333333334,0.25,short,early
5964,_KxhUp5EzZ8_60.0_210.0,150,0,4,4,2.0,0.013333333333333334,120.0,138.0,18.0,129.0,0.86,0.9,short,early
953,M2MuFhHSfIU_360.0_510.0,150,128,150,22,139.0,0.9266666666666666,128.0,150.0,22.0,139.0,0.9266666666666666,1.0,medium,late
4485,M2MuFhHSfIU_210.0_360.0,150,2,8,6,5.0,0.03333333333333333,116.0,150.0,34.0,133.0,0.8866666666666667,0.8823529411764706,short,early
5772,M2MuFhHSfIU_60.0_210.0,150,0,110,110,55.0,0.36666666666666664,0.0,108.0,108.0,54.0,0.36,0.9818181818181818,long,middle
4982,JlWjckrziyw_360.0_510.0,150,10,24,14,17.0,0.11333333333333333,80.0,108.0,28.0,94.0,0.6266666666666667,0.0,medium,early
5037,JlWjckrziyw_60.0_210.0,150,84,116,32,100.0,0.6666666666666666,70.0,120.0,50.0,95.0,0.6333333333333333,0.64,long,middle
5299,JlWjckrziyw_210.0_360.0,150,28,44,16,36.0,0.24,28.0,52.0,24.0,40.0,0.26666666666666666,0.6666666666666666,medium,early
8358,JlWjckrziyw_510.0_660.0,150,22,40,18,31.0,0.20666666666666667,24.0,40.0,16.0,32.0,0.21333333333333335,0.8888888888888888,medium,early
8514,JlWjckrziyw_660.0_810.0,150,0,24,24,12.0,0.08,0.0,22.0,22.0,11.0,0.07333333333333333,0.9166666666666666,medium,early
2320,0rES0DQHGis_210.0_360.0,150,32,72,40,52.0,0.3466666666666667,132.0,150.0,18.0,141.0,0.94,0.0,long,middle
4314,0rES0DQHGis_60.0_210.0,150,0,48,48,24.0,0.16,74.0,130.0,56.0,102.0,0.68,0.0,long,early
507,m_-A8xoc1Oo_60.0_210.0,150,20,48,28,34.0,0.22666666666666666,22.0,48.0,26.0,35.0,0.23333333333333334,0.9285714285714286,medium,early
5130,m_-A8xoc1Oo_360.0_510.0,150,78,150,72,114.0,0.76,84.0,146.0,62.0,115.0,0.7666666666666667,0.8611111111111112,long,late
6063,m_-A8xoc1Oo_210.0_360.0,150,62,100,38,81.0,0.54,90.0,134.0,44.0,112.0,0.7466666666666667,0.64,long,middle
6909,m_-A8xoc1Oo_510.0_660.0,150,56,82,26,69.0,0.46,54.0,110.0,56.0,82.0,0.5466666666666666,0.4642857142857143,medium,middle
7174,m_-A8xoc1Oo_660.0_810.0,150,40,56,16,48.0,0.32,50.0,62.0,12.0,56.0,0.37333333333333335,0.2727272727272727,medium,early
765,P1iT-STRbYo_60.0_210.0,150,86,98,12,92.0,0.6133333333333333,88.0,100.0,12.0,94.0,0.6266666666666667,0.7142857142857143,medium,middle
2205,P1iT-STRbYo_360.0_510.0,150,78,102,24,90.0,0.6,78.0,120.0,42.0,99.0,0.66,0.5714285714285714,medium,middle
6574,P1iT-STRbYo_210.0_360.0,150,8,80,72,44.0,0.29333333333333333,22.0,46.0,24.0,34.0,0.22666666666666666,0.3333333333333333,long,early
2783,gY3GOIn80k8_210.0_360.0,150,96,118,22,107.0,0.7133333333333334,98.0,126.0,28.0,112.0,0.7466666666666667,0.6666666666666666,medium,late
5193,gY3GOIn80k8_360.0_510.0,150,38,48,10,43.0,0.2866666666666667,50.0,70.0,20.0,60.0,0.4,0.5,medium,early
6052,gY3GOIn80k8_60.0_210.0,150,22,40,18,31.0,0.20666666666666667,22.0,42.0,20.0,32.0,0.21333333333333335,0.9,medium,early
7311,gY3GOIn80k8_660.0_810.0,150,18,46,28,32.0,0.21333333333333335,76.0,140.0,64.0,108.0,0.72,0.0,medium,early
7410,gY3GOIn80k8_510.0_660.0,150,60,108,48,84.0,0.56,62.0,104.0,42.0,83.0,0.5533333333333333,0.875,long,middle
1221,4-0FTFa0WjM_360.0_510.0,150,42,68,26,55.0,0.36666666666666664,84.0,106.0,22.0,95.0,0.6333333333333333,0.0,medium,middle
1464,4-0FTFa0WjM_210.0_360.0,150,48,62,14,55.0,0.36666666666666664,0.0,94.0,94.0,47.0,0.31333333333333335,0.14893617021276595,medium,middle
4847,4-0FTFa0WjM_60.0_210.0,150,0,48,48,24.0,0.16,0.0,150.0,150.0,75.0,0.5,0.32,long,early
1304,h_XoA5-_8W0_210.0_360.0,150,100,104,4,102.0,0.68,52.0,78.0,26.0,65.0,0.43333333333333335,0.0,short,late
1724,h_XoA5-_8W0_360.0_510.0,150,14,52,38,33.0,0.22,16.0,52.0,36.0,34.0,0.22666666666666666,0.9473684210526315,long,early
6084,h_XoA5-_8W0_60.0_210.0,150,28,36,8,32.0,0.21333333333333335,46.0,70.0,24.0,58.0,0.38666666666666666,0.75,short,early
7035,h_XoA5-_8W0_510.0_660.0,150,136,150,14,143.0,0.9533333333333334,134.0,150.0,16.0,142.0,0.9466666666666667,0.875,medium,late
8675,h_XoA5-_8W0_660.0_810.0,150,22,54,32,38.0,0.25333333333333335,24.0,54.0,30.0,39.0,0.26,0.9375,long,early
10006,9A_pVLuhN4Q_60.0_210.0,140,0,12,12,6.0,0.04285714285714286,4.0,10.0,6.0,7.0,0.05,0.5,medium,early
623,FbUT42sj_os_360.0_510.0,150,0,14,14,7.0,0.04666666666666667,120.0,150.0,30.0,135.0,0.9,0.0,medium,early
972,FbUT42sj_os_60.0_210.0,150,40,80,40,60.0,0.4,50.0,84.0,34.0,67.0,0.44666666666666666,0.6818181818181818,long,middle
3164,FbUT42sj_os_210.0_360.0,150,12,52,40,32.0,0.21333333333333335,14.0,50.0,36.0,32.0,0.21333333333333335,0.9,long,early
9554,kE-LxJdtTT0_60.0_210.0,150,0,14,14,7.0,0.04666666666666667,126.0,150.0,24.0,138.0,0.92,0.0,medium,early
9746,kE-LxJdtTT0_210.0_360.0,150,82,108,26,95.0,0.6333333333333333,126.0,148.0,22.0,137.0,0.9133333333333333,0.0,medium,middle
10099,kE-LxJdtTT0_360.0_510.0,150,74,86,12,80.0,0.5333333333333333,82.0,104.0,22.0,93.0,0.62,0.5833333333333334,medium,middle
9266,lnlwkeOq25k_60.0_210.0,150,0,28,28,14.0,0.09333333333333334,38.0,66.0,28.0,52.0,0.3466666666666667,0.4666666666666667,medium,early
1906,YBhpID-rR6o_210.0_360.0,150,56,92,36,74.0,0.49333333333333335,68.0,108.0,40.0,88.0,0.5866666666666667,0.46153846153846156,long,middle
4242,YBhpID-rR6o_360.0_510.0,150,6,12,6,9.0,0.06,102.0,114.0,12.0,108.0,0.72,0.0,short,early
4281,YBhpID-rR6o_60.0_210.0,150,20,26,6,23.0,0.15333333333333332,24.0,66.0,42.0,45.0,0.3,0.8095238095238095,short,early
2355,q4WEUoz2wHc_210.0_360.0,150,38,60,22,49.0,0.32666666666666666,36.0,60.0,24.0,48.0,0.32,0.9166666666666666,medium,early
3576,q4WEUoz2wHc_60.0_210.0,150,26,28,2,27.0,0.18,116.0,150.0,34.0,133.0,0.8866666666666667,0.8235294117647058,short,early
5764,q4WEUoz2wHc_360.0_510.0,150,48,50,2,49.0,0.32666666666666666,100.0,140.0,40.0,120.0,0.8,0.7,short,early
296,-4Mlqc7PbZY_210.0_360.0,150,0,22,22,11.0,0.07333333333333333,0.0,20.0,20.0,10.0,0.06666666666666667,0.9090909090909091,medium,early
4135,-4Mlqc7PbZY_360.0_510.0,150,12,42,30,27.0,0.18,0.0,38.0,38.0,19.0,0.12666666666666668,0.6190476190476191,long,early
4884,-4Mlqc7PbZY_60.0_210.0,150,60,92,32,76.0,0.5066666666666667,54.0,94.0,40.0,74.0,0.49333333333333335,0.8,long,middle
8859,-4Mlqc7PbZY_510.0_660.0,150,124,150,26,137.0,0.9133333333333333,128.0,150.0,22.0,139.0,0.9266666666666666,0.8461538461538461,medium,late
2822,CltHKz3Zfxc_60.0_210.0,150,106,150,44,128.0,0.8533333333333334,34.0,144.0,110.0,89.0,0.5933333333333334,0.3275862068965517,long,late
3629,CltHKz3Zfxc_210.0_360.0,150,124,150,26,137.0,0.9133333333333333,128.0,150.0,22.0,139.0,0.9266666666666666,0.8461538461538461,medium,late
6206,CltHKz3Zfxc_360.0_510.0,150,26,62,36,44.0,0.29333333333333333,132.0,146.0,14.0,139.0,0.9266666666666666,0.0,long,early
237,iuMlh75-tzs_210.0_360.0,150,0,36,36,18.0,0.12,0.0,60.0,60.0,30.0,0.2,0.6,long,early
1261,iuMlh75-tzs_360.0_510.0,150,84,150,66,117.0,0.78,132.0,150.0,18.0,141.0,0.94,0.2727272727272727,long,late
3851,iuMlh75-tzs_60.0_210.0,150,46,78,32,62.0,0.41333333333333333,32.0,148.0,116.0,90.0,0.6,0.27586206896551724,long,middle
7348,iuMlh75-tzs_510.0_660.0,130,14,40,26,27.0,0.2076923076923077,32.0,70.0,38.0,51.0,0.3923076923076923,0.14285714285714285,medium,early
1842,DDiq5C34KL4_210.0_360.0,150,44,78,34,61.0,0.4066666666666667,44.0,78.0,34.0,61.0,0.4066666666666667,1.0,long,middle
1938,DDiq5C34KL4_360.0_510.0,150,2,4,2,3.0,0.02,4.0,150.0,146.0,77.0,0.5133333333333333,0.0410958904109589,short,early
8206,DDiq5C34KL4_60.0_210.0,150,28,52,24,40.0,0.26666666666666666,22.0,52.0,30.0,37.0,0.24666666666666667,0.8,medium,early
411,eeeYIo6nxcA_210.0_360.0,150,16,20,4,18.0,0.12,98.0,110.0,12.0,104.0,0.6933333333333334,0.6666666666666666,short,early
2861,eeeYIo6nxcA_60.0_210.0,150,0,150,150,75.0,0.5,40.0,66.0,26.0,53.0,0.35333333333333333,0.17333333333333334,long,middle
3747,eeeYIo6nxcA_360.0_510.0,150,0,150,150,75.0,0.5,0.0,146.0,146.0,73.0,0.4866666666666667,0.9733333333333334,long,middle
8309,eeeYIo6nxcA_660.0_810.0,150,0,4,4,2.0,0.013333333333333334,4.0,42.0,38.0,23.0,0.15333333333333332,0.8571428571428571,short,early
8824,eeeYIo6nxcA_510.0_660.0,150,82,86,4,84.0,0.56,2.0,150.0,148.0,76.0,0.5066666666666667,0.08108108108108109,short,middle
9236,CY5BA25sRHw_60.0_210.0,150,44,66,22,55.0,0.36666666666666664,52.0,64.0,12.0,58.0,0.38666666666666666,0.5454545454545454,medium,middle
1836,uPPb8CxB6-o_210.0_360.0,150,94,118,24,106.0,0.7066666666666667,72.0,124.0,52.0,98.0,0.6533333333333333,0.46153846153846156,medium,late
5394,uPPb8CxB6-o_60.0_210.0,150,86,108,22,97.0,0.6466666666666666,84.0,106.0,22.0,95.0,0.6333333333333333,0.8333333333333334,medium,middle
3247,HL60CCu_R44_360.0_510.0,150,100,130,30,115.0,0.7666666666666667,0.0,50.0,50.0,25.0,0.16666666666666666,0.0,long,late
3354,HL60CCu_R44_60.0_210.0,150,0,8,8,4.0,0.02666666666666667,14.0,84.0,70.0,49.0,0.32666666666666666,0.9714285714285714,short,early
4240,HL60CCu_R44_210.0_360.0,150,8,34,26,21.0,0.14,100.0,150.0,50.0,125.0,0.8333333333333334,0.04,medium,early
873,gDgMQI6q448_360.0_510.0,150,0,40,40,20.0,0.13333333333333333,18.0,56.0,38.0,37.0,0.24666666666666667,0.39285714285714285,long,early
2208,gDgMQI6q448_210.0_360.0,150,74,128,54,101.0,0.6733333333333333,98.0,150.0,52.0,124.0,0.8266666666666667,0.39473684210526316,long,late
6441,gDgMQI6q448_60.0_210.0,150,8,10,2,9.0,0.06,0.0,130.0,130.0,65.0,0.43333333333333335,0.7866666666666666,short,early
9544,NzyjaMWxNrU_210.0_360.0,150,30,44,14,37.0,0.24666666666666667,28.0,42.0,14.0,35.0,0.23333333333333334,0.75,medium,early
10117,NzyjaMWxNrU_360.0_510.0,150,8,10,2,9.0,0.06,22.0,116.0,94.0,69.0,0.46,0.9038461538461539,short,early
10132,NzyjaMWxNrU_60.0_210.0,150,66,90,24,78.0,0.52,66.0,92.0,26.0,79.0,0.5266666666666666,0.9230769230769231,medium,middle
9510,c8j3h7fuYsY_60.0_210.0,120,10,36,26,23.0,0.19166666666666668,40.0,62.0,22.0,51.0,0.425,0.09090909090909091,medium,early
456,CkWOpyrAXdw_60.0_210.0,150,112,150,38,131.0,0.8733333333333333,52.0,76.0,24.0,64.0,0.4266666666666667,0.0,long,late
2556,CkWOpyrAXdw_210.0_360.0,150,98,150,52,124.0,0.8266666666666667,100.0,150.0,50.0,125.0,0.8333333333333334,0.9615384615384616,long,late
2669,CkWOpyrAXdw_360.0_510.0,150,0,84,84,42.0,0.28,78.0,146.0,68.0,112.0,0.7466666666666667,0.8333333333333334,long,early
7271,CkWOpyrAXdw_660.0_810.0,150,0,28,28,14.0,0.09333333333333334,86.0,118.0,32.0,102.0,0.68,0.0,medium,early
7571,CkWOpyrAXdw_510.0_660.0,150,42,78,36,60.0,0.4,2.0,20.0,18.0,11.0,0.07333333333333333,0.0,long,middle
682,Uw8hpJfV-uQ_60.0_210.0,150,2,20,18,11.0,0.07333333333333333,68.0,146.0,78.0,107.0,0.7133333333333334,0.0,medium,early
4512,Uw8hpJfV-uQ_210.0_360.0,150,36,46,10,41.0,0.2733333333333333,36.0,80.0,44.0,58.0,0.38666666666666666,0.64,medium,early
3388,x6IuCndPqkU_60.0_210.0,150,76,116,40,96.0,0.64,76.0,116.0,40.0,96.0,0.64,1.0,long,middle
4287,x6IuCndPqkU_360.0_510.0,150,64,88,24,76.0,0.5066666666666667,112.0,142.0,30.0,127.0,0.8466666666666667,0.875,medium,middle
6419,x6IuCndPqkU_210.0_360.0,150,4,150,146,77.0,0.5133333333333333,0.0,150.0,150.0,75.0,0.5,0.9733333333333334,long,middle
9140,x6IuCndPqkU_660.0_810.0,150,50,68,18,59.0,0.3933333333333333,50.0,66.0,16.0,58.0,0.38666666666666666,0.8888888888888888,medium,middle
686,23YBs2JxE-k_360.0_510.0,150,0,150,150,75.0,0.5,0.0,148.0,148.0,74.0,0.49333333333333335,0.9866666666666667,long,middle
2093,23YBs2JxE-k_210.0_360.0,150,0,40,40,20.0,0.13333333333333333,2.0,48.0,46.0,25.0,0.16666666666666666,0.7916666666666666,long,early
2309,23YBs2JxE-k_60.0_210.0,150,8,52,44,30.0,0.2,10.0,52.0,42.0,31.0,0.20666666666666667,0.9545454545454546,long,early
532,A5PIgmXGIdI_360.0_510.0,150,2,24,22,13.0,0.08666666666666667,2.0,22.0,20.0,12.0,0.08,0.9090909090909091,medium,early
1395,A5PIgmXGIdI_210.0_360.0,150,0,34,34,17.0,0.11333333333333333,0.0,150.0,150.0,75.0,0.5,0.22666666666666666,long,early
3602,A5PIgmXGIdI_60.0_210.0,150,28,52,24,40.0,0.26666666666666666,16.0,58.0,42.0,37.0,0.24666666666666667,0.5714285714285714,medium,early
7138,A5PIgmXGIdI_660.0_810.0,150,84,100,16,92.0,0.6133333333333333,68.0,100.0,32.0,84.0,0.56,0.5,medium,middle
7398,A5PIgmXGIdI_510.0_660.0,150,108,124,16,116.0,0.7733333333333333,106.0,124.0,18.0,115.0,0.7666666666666667,0.8888888888888888,medium,late
851,SwIB-QlxNCo_210.0_360.0,150,72,90,18,81.0,0.54,94.0,100.0,6.0,97.0,0.6466666666666666,0.6666666666666666,medium,middle
965,SwIB-QlxNCo_360.0_510.0,150,14,42,28,28.0,0.18666666666666668,96.0,124.0,28.0,110.0,0.7333333333333333,0.0,medium,early
6778,SwIB-QlxNCo_60.0_210.0,150,124,132,8,128.0,0.8533333333333334,122.0,150.0,28.0,136.0,0.9066666666666666,0.5714285714285714,short,late
4723,DU3E7tTt0_s_210.0_360.0,150,78,82,4,80.0,0.5333333333333333,94.0,114.0,20.0,104.0,0.6933333333333334,0.38461538461538464,short,middle
5783,DU3E7tTt0_s_360.0_510.0,150,106,130,24,118.0,0.7866666666666666,6.0,18.0,12.0,12.0,0.08,0.0,medium,late
8173,DU3E7tTt0_s_60.0_210.0,150,126,136,10,131.0,0.8733333333333333,128.0,144.0,16.0,136.0,0.9066666666666666,0.4444444444444444,medium,late
1950,c2iz3qqVRbg_60.0_210.0,150,110,150,40,130.0,0.8666666666666667,104.0,144.0,40.0,124.0,0.8266666666666667,0.7391304347826086,long,late
2008,c2iz3qqVRbg_360.0_510.0,150,10,12,2,11.0,0.07333333333333333,12.0,50.0,38.0,31.0,0.20666666666666667,0.2631578947368421,short,early
7783,c2iz3qqVRbg_210.0_360.0,150,36,58,22,47.0,0.31333333333333335,38.0,58.0,20.0,48.0,0.32,0.9090909090909091,medium,early
1960,Iu7nF2VLF3c_60.0_210.0,150,104,126,22,115.0,0.7666666666666667,102.0,124.0,22.0,113.0,0.7533333333333333,0.8333333333333334,medium,late
